1154,1559916952368,1559916952384,,1559916960078,16,7710
1155,1559916952405,1559916952423,,1559916960078,18,7673
1156,1559916952457,1559916952477,,1559916960078,20,7621
1157,1559916952499,1559916952515,,1559916960078,16,7579
1158,1559916952537,1559916952580,,1559916960078,43,7541
1159,1559916952604,1559916952623,,1559916960078,19,7474
1160,1559916952645,1559916952667,,1559916960078,22,7433
1161,1559916952709,1559916952726,,1559916960078,17,7369
1162,1559916952748,1559916952765,,1559916960078,17,7330
1163,1559916952789,1559916952840,,1559916960078,51,7289
1166,1559916952929,1559916952970,,1559916960078,41,7149
1167,1559916952992,1559916953013,,1559916960078,21,7086
1168,1559916953034,1559916953051,,1559916960079,17,7045
1169,1559916953090,1559916953106,,1559916960079,16,6989
1255,1559916956723,1559916956739,,1559916960079,16,3356
1262,1559916957041,1559916957058,,1559916960079,17,3038
1263,1559916957082,1559916957103,,1559916960079,21,2997
1264,1559916957126,1559916957174,,1559916960079,48,2953
1265,1559916957196,1559916957212,,1559916960079,16,2883
1266,1559916957234,1559916957251,,1559916960079,17,2845
1267,1559916957296,1559916957315,,1559916960079,19,2783
1268,1559916957336,1559916957353,,1559916960079,17,2743
1269,1559916957376,1559916957427,,1559916960079,51,2703
1270,1559916957451,1559916957470,,1559916960079,19,2628
1271,1559916957494,1559916957511,,1559916960079,17,2585
1272,1559916957556,1559916957572,,1559916960079,16,2523
1273,1559916957594,1559916957611,,1559916960079,17,2485
1274,1559916957635,1559916957684,,1559916960079,49,2444
1275,1559916957708,1559916957732,,1559916960079,24,2371
1276,1559916957754,1559916957777,,1559916960079,23,2325
1277,1559916957811,1559916957832,,1559916960079,21,2268
1278,1559916957853,1559916957875,,1559916960079,22,2226
1279,1559916957896,1559916957951,,1559916960079,55,2183
1280,1559916957975,1559916957993,,1559916960079,18,2104
1281,1559916958015,1559916958031,,1559916960079,16,2064
1282,1559916958075,1559916958091,,1559916960079,16,2004
1283,1559916958114,1559916958132,,1559916960079,18,1965
1284,1559916958153,1559916958170,,1559916960079,17,1926
1285,1559916958209,1559916958229,,1559916960079,20,1870
1286,1559916958252,1559916958277,,1559916960079,25,1827
1287,1559916958301,1559916958349,,1559916960079,48,1778
1288,1559916958371,1559916958392,,1559916960079,21,1708
1289,1559916958414,1559916958458,,1559916960079,44,1665
1290,1559916958481,1559916958501,,1559916960079,20,1598
1291,1559916958529,1559916958549,,1559916960079,20,1550
1292,1559916958582,1559916958600,,1559916960079,18,1497
1293,1559916958622,1559916958638,,1559916960079,16,1457
1294,1559916958660,1559916958676,,1559916960079,16,1419
1295,1559916958706,1559916958723,,1559916960079,17,1373
1296,1559916958745,1559916958761,,1559916960079,16,1334
1297,1559916958783,1559916958800,,1559916960079,17,1296
1298,1559916958826,1559916958847,,1559916960079,21,1253
1299,1559916958870,1559916958886,,1559916960079,16,1209
1300,1559916958908,1559916958948,,1559916960079,40,1171
1301,1559916958971,1559916958992,,1559916960079,21,1108
1302,1559916959014,1559916959032,,1559916960079,18,1065
1303,1559916959069,1559916959086,,1559916960079,17,1010
1304,1559916959110,1559916959130,,1559916960079,20,969
1305,1559916959152,1559916959192,,1559916960079,40,927
1306,1559916959214,1559916959236,,1559916960080,22,866
1307,1559916959257,1559916959279,,1559916960080,22,823
1308,1559916959315,1559916959334,,1559916960080,19,765
1309,1559916959356,1559916959373,,1559916960080,17,724
1311,1559916959442,1559916959461,,1559916960080,19,638
1312,1559916959483,1559916959499,,1559916960080,16,597
1313,1559916959521,1559916959562,,1559916960080,41,559
1314,1559916959586,1559916959603,,1559916960080,17,494
1315,1559916959625,1559916959642,,1559916960080,17,455
1316,1559916959686,1559916959704,,1559916960080,18,394
1317,1559916959725,1559916959749,,1559916960080,24,355
1318,1559916959772,1559916959818,,1559916960080,46,308
1319,1559916959841,1559916959862,,1559916960080,21,239
1320,1559916959884,1559916959901,,1559916960080,17,196
1321,1559916959941,1559916959959,,1559916960080,18,139
1324,1559916960058,1559916960076,,1559916960080,18,22
1325,1559916960098,1559916960116,,1559916970066,18,9968
1326,1559916960137,1559916960154,,1559916970066,17,9929
1327,1559916960191,1559916960207,,1559916970066,16,9875
1328,1559916960229,1559916960245,,1559916970066,16,9837
1329,1559916960268,1559916960287,,1559916970066,19,9798
1330,1559916960323,1559916960340,,1559916970066,17,9743
1331,1559916960362,1559916960378,,1559916970066,16,9704
1332,1559916960400,1559916960417,,1559916970066,17,9666
1336,1559916960573,1559916960591,,1559916970066,18,9493
1337,1559916960614,1559916960634,,1559916970066,20,9452
1338,1559916960656,1559916960698,,1559916970066,42,9410
1339,1559916960720,1559916960736,,1559916970067,16,9347
1340,1559916960758,1559916960775,,1559916970067,17,9309
1341,1559916960823,1559916960843,,1559916970067,20,9244
1342,1559916960864,1559916960881,,1559916970067,17,9203
1343,1559916960903,1559916960919,,1559916970067,16,9164
1344,1559916960953,1559916960969,,1559916970067,16,9114
1345,1559916960991,1559916961007,,1559916970067,16,9076
1346,1559916961029,1559916961045,,1559916970067,16,9038
1347,1559916961078,1559916961100,,1559916970067,22,8989
1348,1559916961122,1559916961140,,1559916970067,18,8945
1364,1559916961827,1559916961846,,1559916970067,19,8240
1367,1559916961953,1559916961971,,1559916970067,18,8114
1374,1559916962231,1559916962248,,1559916970067,17,7836
1377,1559916962359,1559916962375,,1559916970067,16,7708
1378,1559916962399,1559916962418,,1559916970067,19,7668
1379,1559916962451,1559916962467,,1559916970067,16,7616
1380,1559916962489,1559916962505,,1559916970067,16,7578
1381,1559916962529,1559916962547,,1559916970067,18,7538
1382,1559916962577,1559916962593,,1559916970067,16,7490
1383,1559916962615,1559916962631,,1559916970067,16,7452
1385,1559916962704,1559916962720,,1559916970067,16,7363
1386,1559916962742,1559916962758,,1559916970067,16,7325
1398,1559916963237,1559916963252,,1559916970067,15,6830
1400,1559916963332,1559916963348,,1559916970067,16,6735
1401,1559916963371,1559916963390,,1559916970067,19,6696
1402,1559916963412,1559916963428,,1559916970067,16,6655
1412,1559916963846,1559916963865,,1559916970067,19,6221
